name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-05,26,3,17.6,26,3,17.5,2.9,41.8,3,100,4.17,rain,0,0,19.8,20.5,196,1018.9,23.4,12.9,279,20.1,10,10,2022-03-05T06:52:49,2022-03-05T18:43:23,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-06,31.9,8,18.5,30,7.3,18.4,3.5,39.3,0,0,0,rain,0,0,28.8,16.6,147.8,1016,20.9,13.1,279.2,20,10,10,2022-03-06T06:52:02,2022-03-06T18:43:42,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-07,25.7,7.1,18.4,25.7,5.7,18.4,4.3,41.6,1,100,4.17,rain,0,0,15.1,25.1,72.1,1017.5,51,12.1,293.5,24.4,10,10,2022-03-07T06:51:15,2022-03-07T18:44:01,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-08,25.6,5.7,18.3,25.6,5.7,18.3,3.4,40.8,0,0,0,,0,0,54,24.8,178.2,1015.1,21.8,14.5,286.7,24.8,10,10,2022-03-08T06:50:27,2022-03-08T18:44:19,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-09,26.1,7,19.2,26.1,7,19.2,0.4,31.2,0,0,0,,0,0,32.4,27.4,185.1,1015,9.9,15.3,297.7,25.5,10,10,2022-03-09T06:49:39,2022-03-09T18:44:37,0.23,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-10,31,4.1,18.9,28.9,2.9,18.7,0,31.5,0,0,0,,0,0,43.2,33.5,204.3,1012.4,4.4,17.5,298.9,25.6,10,10,2022-03-10T06:48:50,2022-03-10T18:44:55,0.25,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-11,27.9,10.3,19,26.6,10.3,18.9,-1.1,30.6,0,0,0,,0,0,36,28.4,252.4,1015.2,11.5,14.8,302.4,26,10,10,2022-03-11T06:48:01,2022-03-11T18:45:12,0.29,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-12,26,3.1,15.5,26,1.7,15.4,2.3,43.7,0,0,0,,0,0,28.8,26.1,32.9,1017.9,17,13.7,293.2,25.3,10,10,2022-03-12T06:47:11,2022-03-12T18:45:30,0.32,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-13,26.3,6,15.8,26.3,4,15.3,4.3,49.3,0,0,0,,0,0,28.8,29.5,129.5,1017.7,9.5,11.7,295.5,25.4,10,10,2022-03-13T06:46:22,2022-03-13T18:45:47,0.35,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-14,27,4.8,17.5,26,4.8,17.5,4.7,46.6,0,0,0,rain,0,0,23.4,25.2,175.5,1019.6,36.2,11.2,293.5,25.2,10,10,2022-03-14T06:45:32,2022-03-14T18:46:04,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-15,24.1,7,16.4,24.1,6.2,16.4,7.5,58.3,1.643,100,8.33,rain,0,0,51.8,25.3,330.7,1019.4,32.6,11,285.6,24.5,10,10,2022-03-15T06:44:41,2022-03-15T18:46:20,0.42,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMMX,MMTO,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-16,23.9,5.1,15.8,23.9,5.1,15.8,6.9,58.1,2.8,100,4.17,rain,0,0,36,24.1,247.9,1017.3,40.5,13,213.8,18.4,9,10,2022-03-16T06:43:51,2022-03-16T18:46:37,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-17,24.7,9.8,17.8,24.7,9.8,17.8,5.9,49.7,0,0,0,,0,0,36,31.6,201.9,1015.4,46,12.6,284.3,24.4,10,10,2022-03-17T06:43:00,2022-03-17T18:46:53,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-18,26.9,8.1,18.9,27,8.1,18.8,4.3,40.4,0,0,0,,0,0,28.8,18.2,188.8,1014.5,54.3,14.4,296.9,25.7,10,10,2022-03-18T06:42:09,2022-03-18T18:47:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-19,26.1,4,18.1,26.1,4,18.1,7.1,53.5,0.1,100,4.17,rain,0,0,21.6,24.1,200.3,1016.3,33.6,11.5,289.2,24.9,10,10,2022-03-19T06:41:18,2022-03-19T18:47:25,0.55,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-20,32.1,10,19.2,30.1,8.2,19,6.7,49.6,0.2,100,8.33,rain,0,0,23.4,18.4,158.8,1018,43.6,12.6,284.8,24.6,10,10,2022-03-20T06:40:27,2022-03-20T18:47:40,0.59,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-21,27.1,7,19.7,26.4,6.2,19.6,3.7,37.5,0,0,0,,0,0,25.2,24.1,201.4,1014.4,28.1,13.9,311.5,27.1,10,10,2022-03-21T06:39:36,2022-03-21T18:47:56,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,MMTO,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-22,30,8.1,18.9,28.3,8.1,18.8,1.1,33.2,0,0,0,,0,0,32.4,25.9,251.2,1012.4,74.6,15.9,294.9,25.3,10,10,2022-03-22T06:38:44,2022-03-22T18:48:11,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-23,27,8,19.3,26.1,8,19.3,-1.9,26.8,0,0,0,,0,0,43.2,32.3,212.2,1013.4,35.3,15.6,332.7,28.7,10,10,2022-03-23T06:37:53,2022-03-23T18:48:27,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-24,26.1,9.8,18.2,26.1,8.8,18.1,-2.7,26.9,0,0,0,,0,0,28.8,22.3,4.6,1012.8,20.4,14.1,339.3,29.3,10,10,2022-03-24T06:37:02,2022-03-24T18:48:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-25,25.1,2.1,16,25.1,-1.1,15.6,-1.3,35.4,0,0,0,,0,0,25.2,35.3,26,1015.9,48.6,12.1,325.7,28.1,10,10,2022-03-25T06:36:10,2022-03-25T18:48:58,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-26,30,8.1,16.5,28.1,6.1,16.2,-1.7,32.7,0,0,0,,0,0,21.6,25.9,25.1,1016.8,46.3,14.4,319.5,27.6,10,10,2022-03-26T06:35:19,2022-03-26T18:49:13,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-27,25.5,5,16.8,25.5,3.7,16.6,-4.1,27.2,0,0,0,,0,0,25.2,27.7,10.2,1016.9,34.5,15.1,332.8,28.7,10,10,2022-03-27T06:34:27,2022-03-27T18:49:28,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-28,26.1,11.9,19.4,26.1,11.9,19.4,-2.4,24.6,0,0,0,,0,0,28.8,19.1,23.7,1017,14.8,15.2,336,28.9,10,10,2022-03-28T06:33:36,2022-03-28T18:49:43,0.87,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-29,31.9,6.1,20.5,29.8,6.1,20.3,0.7,28.9,0,0,0,,0,0,39.6,22.3,203,1013.2,11.3,14.9,331,28.6,10,10,2022-03-29T06:32:45,2022-03-29T18:49:58,0.91,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-30,30,10,21.7,28.2,9.1,21.4,-2.8,22.8,0,0,0,,0,0,25.2,27.4,186.7,1011.8,19.4,12.8,337.6,29.2,10,10,2022-03-30T06:31:54,2022-03-30T18:50:13,0.95,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMMX,MMTO,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-03-31,34,12.9,21.5,31.4,12.9,21.2,-2,23.2,0,0,0,,0,0,42.5,18.3,163.2,1010.8,31.3,12.8,340.3,29.5,10,10,2022-03-31T06:31:03,2022-03-31T18:50:29,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-01,28.9,12.9,21.3,27.3,12.9,21.1,-0.3,26.2,0,0,0,,0,0,180,29.3,156.8,1011.9,46.5,14.5,331.6,28.7,10,10,2022-04-01T06:30:12,2022-04-01T18:50:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-02,29,5.7,21.5,27.3,5.7,21.2,-1.3,24.8,0,0,0,,0,0,32.4,20.1,112.4,1014.2,71.5,15.4,327.1,28.2,10,10,2022-04-02T06:29:21,2022-04-02T18:50:59,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-03,28.3,8,20.7,27.4,8,20.5,2.1,33.2,0,0,0,,0,0,32.4,21.8,90.4,1012.9,48.3,13.1,344.5,28.4,10,10,2022-04-03T07:28:31,2022-04-03T19:51:15,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-04,28.2,9.1,21.1,26.9,9.1,20.9,2.7,32,0,0,0,,0,0,36,22.3,177.8,1011.1,13.2,11.4,338.5,29.3,10,10,2022-04-04T07:27:41,2022-04-04T19:51:30,0.11,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-05,29.6,10.1,21,27.8,10.1,20.7,-0.3,25.6,0,0,0,,0,0,28.8,33.5,184.1,1010.4,16.2,14.2,344.5,29.9,10,10,2022-04-05T07:26:51,2022-04-05T19:51:45,0.14,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-06,28.9,7,21.2,27.4,7,21,-0.6,27,0,0,0,,0,0,18.7,18.4,51.5,1011.4,25.7,12.1,340.6,29.5,10,10,2022-04-06T07:26:01,2022-04-06T19:52:01,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-07,27.1,12.8,19.6,26.3,12.8,19.6,3.5,36.1,0.4,100,4.17,rain,0,0,32.4,25.9,6.8,1015.8,64.4,12.6,298.5,25.8,10,10,2022-04-07T07:25:12,2022-04-07T19:52:17,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-08,29.1,8.1,14.5,27.8,6.8,14.4,7.3,63.7,1,100,4.17,rain,0,0,22.7,25.6,20.9,1018.1,51.8,10.9,237.4,20.5,10,10,2022-04-08T07:24:23,2022-04-08T19:52:33,0.24,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-09,23,9.1,15.6,23,8,15.6,7.3,60.6,0.1,100,4.17,rain,0,0,20.2,33.5,281.3,1019.1,60.5,10.7,268.1,23.2,10,10,2022-04-09T07:23:34,2022-04-09T19:52:49,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-10,25.5,5,17.6,25.5,3.2,17.5,7.2,55.9,0.7,100,4.17,rain,0,0,17.3,22.3,172.7,1017.9,74.4,10.9,273.6,23.5,10,10,2022-04-10T07:22:46,2022-04-10T19:53:05,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-11,31.9,8.1,19.6,30.5,7.4,19.5,6.9,47,8.75,100,12.5,rain,0,0,15.1,21.3,196,1014,78,13.9,306.8,26.4,10,10,2022-04-11T07:21:58,2022-04-11T19:53:21,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,MMTO,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-12,26,10,20.5,26,10,20.5,6.8,43.6,0.1,100,4.17,rain,0,0,30.1,22.3,196.9,1013.2,85.3,13.4,228.8,19.9,9,10,2022-04-12T07:21:11,2022-04-12T19:53:37,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-13,27.9,6.3,20.3,26.7,6.3,20.1,4.5,39.8,0,0,0,,0,0,32.4,17.1,106.8,1011.7,73.9,13.7,301.9,26,10,10,2022-04-13T07:20:24,2022-04-13T19:53:54,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-14,28,10.1,21.5,27.4,10.1,21.3,6.9,41.1,0.1,100,4.17,rain,0,0,21.6,22.3,51.1,1013.5,79.6,11.4,306,26.6,10,10,2022-04-14T07:19:38,2022-04-14T19:54:11,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-15,28,16.1,22.3,27.4,16.1,22.2,8.7,43.7,3.1,100,20.83,rain,0,0,23.4,16.9,38.1,1012.1,72.3,14.1,318.6,27.5,10,10,2022-04-15T07:18:52,2022-04-15T19:54:28,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-16,30,11.1,22,28.1,11.1,21.7,6.8,42.1,0.2,100,8.33,rain,0,0,46.4,29.4,33.5,1015.3,56.1,12.6,334.9,29,10,10,2022-04-16T07:18:06,2022-04-16T19:54:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-17,31,11.1,23.4,29,11.1,22.8,1.6,27.1,0,0,0,,0,0,23.4,18.4,28.2,1013.7,35.5,14.5,316.4,27.3,10,10,2022-04-17T07:17:21,2022-04-17T19:55:02,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-18,31,13,21.6,29.1,13,21.2,3,33.6,4.5,100,4.17,rain,0,0,25.6,29.3,42,1016.5,38.2,13.1,336.3,28.9,10,10,2022-04-18T07:16:37,2022-04-18T19:55:20,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-19,26.9,9.1,18.9,26.3,7.6,18.8,8.6,54.7,5.478,100,16.67,rain,0,0,46.8,25.8,68.1,1017.4,71.6,10.3,292.1,25.2,10,10,2022-04-19T07:15:53,2022-04-19T19:55:38,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-20,31.9,13.9,19.7,30.3,13.9,19.5,7,47.9,3.563,100,12.5,rain,0,0,38.9,29.5,344.2,1016.5,55.1,14,307.9,26.5,10,10,2022-04-20T07:15:10,2022-04-20T19:55:56,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-21,28,8.1,19,26.7,8.1,18.9,6.8,51.4,0.7,100,8.33,rain,0,0,36,25.9,47.8,1016.7,43.3,12.6,310.7,26.7,10,10,2022-04-21T07:14:27,2022-04-21T19:56:14,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-22,25.1,9.1,17.5,25.1,5.5,17.3,8,58.1,24.5,100,16.67,rain,0,0,23.8,27.7,18,1019,59,13.6,345,29.6,10,10,2022-04-22T07:13:45,2022-04-22T19:56:33,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMMX,MMTO,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-23,26.5,8.1,19,26.5,8.1,19,6.9,49.3,1.005,100,8.33,rain,0,0,22.3,22.3,11.5,1012.3,34.4,14.6,327,28.2,10,10,2022-04-23T07:13:04,2022-04-23T19:56:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-24,27.9,13.1,20,26.7,13.1,19.9,6.7,45.9,4.984,100,16.67,rain,0,0,21.6,36.6,16.5,1012.7,37.1,12.8,339.2,29.1,10,10,2022-04-24T07:12:24,2022-04-24T19:57:10,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-25,30.1,11.3,19.3,28.7,11.3,19.1,6.6,47.4,0.005,100,4.17,rain,0,0,38.9,33.3,60,1013.7,52.1,14.6,319.9,27.6,10,10,2022-04-25T07:11:44,2022-04-25T19:57:30,0.82,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76681099999,76726099999,76675399999,76679399999,76680099999,remote,MMMX,76675099999,MMTO"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-26,21.8,13,17.3,21.8,13,17.3,7.1,52.6,0.011,100,4.17,rain,0,0,21.2,24.1,41.1,1017.7,66.4,14,271.2,23.3,10,10,2022-04-26T07:11:05,2022-04-26T19:57:49,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-27,23.6,8.1,15.9,23.6,8.1,15.9,6.3,56.7,13.669,100,16.67,rain,0,0,18.4,25,11.1,1018.1,48.8,15,326.1,28.2,10,10,2022-04-27T07:10:26,2022-04-27T19:58:09,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-28,26,8,18.3,26,8,18.3,6.9,53.2,0.1,100,4.17,rain,0,0,14.8,18.3,354.7,1017.4,55,13.9,255.8,22.1,10,10,2022-04-28T07:09:49,2022-04-28T19:58:29,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-29,26.1,10,18.2,26.1,9.6,18.2,8.4,57.1,0.5,100,8.33,rain,0,0,21.6,26.8,129.8,1013.2,55.8,10.4,272.1,23.5,10,10,2022-04-29T07:09:12,2022-04-29T19:58:49,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-04-30,28,13.1,20.8,26.8,13.1,20.7,6.3,41.9,0,0,0,rain,0,0,32.4,27.3,232.9,1010.4,52.3,12.5,312.7,27.1,10,10,2022-04-30T07:08:36,2022-04-30T19:59:09,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-05-01,26,13,21,26,13,21,5.7,39.2,0.2,100,4.17,rain,0,0,18,25.7,159.1,1014,64,14.4,318.1,27.6,10,10,2022-05-01T07:08:01,2022-05-01T19:59:30,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
"Ciudad de M̩xico, CDMX, M̩xico",2022-05-02,28.8,7,20.8,27.9,7,20.5,4.6,38.5,0.1,100,4.17,rain,0,0,32.4,22.3,202.6,1014.6,34.2,11.1,338.9,29.2,10,10,2022-05-02T07:07:26,2022-05-02T19:59:51,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
"Ciudad de M̩xico, CDMX, M̩xico",2022-05-03,28.3,8.1,21.4,27,8.1,21.1,3.3,34.5,0,0,0,,0,0,28.8,18.4,122.5,1013.5,81.1,10.5,289,24.8,10,10,2022-05-03T07:06:53,2022-05-03T20:00:12,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-05-04,30.4,16.1,22.3,29.4,16.1,22,4.3,32.7,0.003,100,4.17,rain,0,0,38.9,17.4,287.7,1013.9,45.9,11.3,324.3,28.1,10,10,2022-05-04T07:06:20,2022-05-04T20:00:34,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Ciudad de M̩xico, CDMX, M̩xico",2022-05-05,30.1,10.1,22.3,28.3,10.1,21.9,4.9,35.4,60.5,100,8.33,rain,0,0,18,25.9,71.9,1012.3,45.4,10,345,29.7,10,10,2022-05-05T07:05:48,2022-05-05T20:00:55,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999"
