name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Mumbai, MH, India",2022-03-18,36.4,26,30.8,37.1,26,32.4,19.2,53.7,0,0,0,,0,0,60.8,25.9,308.5,1005.9,15.7,3.2,271.2,23.3,10,5,2022-03-18T06:44:40,2022-03-18T18:49:10,0.5,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-03-19,31.9,26.3,29.1,41.8,26.3,32.9,23,70.2,0,0,0,,0,0,41,22.3,266.4,1006,33.5,3.3,268,23.1,9,5,2022-03-19T06:43:50,2022-03-19T18:49:25,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-03-20,30.4,26.3,28.1,36.9,26.3,31.5,23.5,76.1,0,0,0,,0,0,26.3,17.8,264.4,1007,54.3,3.1,262.9,22.5,9,5,2022-03-20T06:42:59,2022-03-20T18:49:40,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-03-21,30.7,25,28.2,36.5,25,30.7,22.9,73.8,0,0,0,,0,0,48.2,21.8,291.8,1007.7,38.9,3,249.8,21.6,9,5,2022-03-21T06:42:09,2022-03-21T18:49:55,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-03-22,32.8,26.3,30,33.3,26.3,30.1,15.9,43.7,0,0,0,,0,0,60.1,20.6,326.3,1007,66.5,3.1,266,22.9,9,5,2022-03-22T06:41:19,2022-03-22T18:50:09,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-03-23,36.7,25.6,30.9,34.5,25.6,30.3,12.8,35,0,0,0,,0,0,56.5,25.5,322.4,1006.2,42,3.1,289.5,24.9,10,10,2022-03-23T06:40:28,2022-03-23T18:50:24,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-03-24,33.6,27.6,30.1,35,29.7,31.5,18.9,52.2,0,0,0,,0,0,28.1,18.7,249.6,1006.6,70.7,2.9,255.4,21.8,9,10,2022-03-24T06:39:38,2022-03-24T18:50:38,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-03-25,31.1,25.8,28.8,34.9,25.8,30.7,20.1,59.6,0,0,0,,0,0,26.3,18.7,275.2,1008.1,53,3.2,231.7,20,9,15,2022-03-25T06:38:47,2022-03-25T18:50:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-03-26,31.7,27.4,29,38.7,30.4,33.5,24,74.9,0,0,0,,0,0,35.6,22.3,270.9,1010.2,42.5,3.4,285.4,24.6,10,5,2022-03-26T06:37:56,2022-03-26T18:51:07,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-03-27,31.8,26.2,28.8,38.8,26.2,32.7,23.9,75.8,0,0,0,,0,0,38.5,24.8,276.2,1010.6,32.2,3.3,281.3,24.2,10,5,2022-03-27T06:37:06,2022-03-27T18:51:21,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-03-28,32.4,26.4,29.3,39.7,26.4,34.6,25,78.4,0,0,0,,0,0,40.7,21.5,283.1,1009.6,19,3.3,288.8,25.1,10,15,2022-03-28T06:36:16,2022-03-28T18:51:36,0.86,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-03-29,35,25.4,29.9,38.8,25.4,33.4,22.7,67.8,0,0,0,,0,0,33.8,18.7,286.2,1008.5,12.9,3.2,294,25.2,10,5,2022-03-29T06:35:25,2022-03-29T18:51:50,0.89,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-03-30,33,25.4,29.4,39.2,25.4,33.5,23.6,72.3,0,0,0,,0,0,33.1,18.7,270.5,1008.2,0.2,3.4,299.6,26.1,10,15,2022-03-30T06:34:35,2022-03-30T18:52:04,0.93,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-03-31,32,24.9,28.6,40.3,24.9,31.7,23.4,74.8,0,0,0,,0,0,27.4,19.3,270.1,1009.1,2,3.2,301.1,26.1,10,10,2022-03-31T06:33:45,2022-03-31T18:52:19,0.96,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-01,32,23.3,28.1,34.7,23.3,30.2,22.1,71.7,0,0,0,,0,0,22,23.5,279,1008.9,0.7,3.1,301.7,26.1,10,10,2022-04-01T06:32:55,2022-04-01T18:52:33,0,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-02,30.8,25.8,28.4,35.7,25.8,31.1,22.6,71.9,0,0,0,,0,0,28.4,18.7,261,1009.9,31.8,3.3,276.1,24,9,10,2022-04-02T06:32:05,2022-04-02T18:52:47,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-03,32.3,25.7,28.8,35.6,25.7,31.3,22.2,69.2,0,0,0,,0,0,35.3,21.7,289,1009.1,19,3.6,291.7,25.3,10,15,2022-04-03T06:31:15,2022-04-03T18:53:02,0.06,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-04,32.2,26.9,29.2,38.9,29.7,34.1,24.4,75.9,0,0,0,,0,0,28.8,17.1,253.3,1009.3,27,3.5,290.1,25,10,30,2022-04-04T06:30:26,2022-04-04T18:53:16,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-05,32.6,28,29.6,42.9,32.5,36,25.5,78.9,0,0,0,,0,0,35.6,19.9,249,1011,41.1,3.3,281.7,24.2,10,30,2022-04-05T06:29:37,2022-04-05T18:53:31,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-06,33.1,27.8,29.9,42.7,32.4,36.4,25.5,77.7,0,0,0,,0,0,29.5,20.5,260.5,1011.5,32.2,3.3,289.2,25,10,38,2022-04-06T06:28:48,2022-04-06T18:53:45,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-07,32.4,26.4,29.5,40.8,26.4,35.5,25.4,79.5,0,0,0,,0,0,43.2,19.8,256.6,1010,23.3,3,302.2,26.2,10,30,2022-04-07T06:27:59,2022-04-07T18:54:00,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-08,32.9,27.7,29.8,42.3,32.4,36.6,25.8,79.9,0,0,0,,0,0,36.7,23,246.1,1008.4,24.5,3.1,296.2,25.8,10,50,2022-04-08T06:27:11,2022-04-08T18:54:15,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-09,33.3,28,30.2,43.2,33.1,37.4,25.8,77.8,0,0,0,,0,0,22.3,20.6,223.2,1008.3,37.8,3.3,290.8,25.1,9,75,2022-04-09T06:26:23,2022-04-09T18:54:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-10,32.7,28,30,41.1,33.6,36.7,25.6,77.9,0,0,0,,0,0,30.6,21.2,249.7,1008.1,32.3,3.3,295.4,25.4,10,30,2022-04-10T06:25:36,2022-04-10T18:54:45,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-11,32.9,27.9,30,42.1,30.7,34.9,23.8,71,0,0,0,,0,0,32.4,21.8,265.4,1007.4,33.9,3.5,270.9,23.5,9,15,2022-04-11T06:24:49,2022-04-11T18:55:01,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-12,34,26.3,30.5,40.6,26.3,34.1,22.4,63.3,0,0,0,,0,0,35.6,24.8,293.7,1006,20.6,3.5,265.8,23.1,9,15,2022-04-12T06:24:02,2022-04-12T18:55:16,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-13,34.4,26.6,31.1,40.9,26.6,34.9,22.4,61.6,0,0,0,,0,0,42.1,19.9,291.1,1005.3,24.9,3.5,295.6,25.7,10,30,2022-04-13T06:23:16,2022-04-13T18:55:32,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-14,32.4,28.2,30.2,41,33,36.8,25.3,75.7,0,0,0,,0,0,33.5,18.4,258.6,1006.3,35.4,3.5,292.1,25.3,9,30,2022-04-14T06:22:30,2022-04-14T18:55:48,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-15,32.7,28,30,39.7,31.9,35.6,24.5,72.8,0,0,0,,0,0,20.5,22.3,264.5,1007.1,34.3,3.6,301.6,25.9,10,60,2022-04-15T06:21:44,2022-04-15T18:56:04,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-16,31.9,25.9,29.2,37.9,25.9,33.2,23.7,73.4,0,0,0,,0,0,22.3,19.8,278.6,1006.2,4.3,3.5,305.8,26.5,10,15,2022-04-16T06:21:00,2022-04-16T18:56:20,0.48,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-17,32.4,26.7,29.5,38.5,29.2,33.9,23.7,71.8,0,0,0,,0,0,31.7,23,255.5,1007.2,18.1,3.9,300.8,26,10,15,2022-04-17T06:20:15,2022-04-17T18:56:36,0.5,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-18,32.4,26.6,29.5,37.1,26.6,33.4,23.2,69.5,0,0,0,,0,0,31.7,19.9,282.9,1009.2,22.5,3.9,300,26,10,15,2022-04-18T06:19:32,2022-04-18T18:56:53,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-19,32.3,26.5,29.4,39.4,26.5,33.9,23.9,73,0,0,0,,0,0,37.4,21.2,298.3,1010.7,37.4,3.7,265.5,23,9,30,2022-04-19T06:18:48,2022-04-19T18:57:10,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-20,33.4,27.4,30.7,43,31.2,36.8,24.8,71.5,0,0,0,,0,0,43.9,19.9,313.2,1008.2,57.3,3.5,259.4,22.5,8,38,2022-04-20T06:18:06,2022-04-20T18:57:27,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-21,37.6,28.8,32.9,41,29.4,35.2,19,45.9,0,0,0,,0,0,43.6,20.5,314.5,1005.7,38.5,3.4,273.1,23.5,10,30,2022-04-21T06:17:24,2022-04-21T18:57:44,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-22,36.4,29.5,32.8,43,32.6,37.8,22.7,57.4,0,0,0,,0,0,45,22.4,292.6,1006.8,22.4,3.2,300.6,26.1,10,38,2022-04-22T06:16:42,2022-04-22T18:58:02,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-23,35.9,29.8,31.9,48.3,34.6,40.1,25.8,71.1,0,0,0,,0,0,33.8,21.1,269.9,1007.8,23.2,3,297,25.7,10,38,2022-04-23T06:16:02,2022-04-23T18:58:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-24,34.5,29.4,31,43.7,34.7,38.8,25.8,74.4,0,0,0,,0,0,31.7,24.8,235.8,1008.2,43.3,3.5,228.7,19.8,10,75,2022-04-24T06:15:22,2022-04-24T18:58:38,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-25,37.4,27,32.4,39.8,29.6,35.5,21,54.1,0,0,0,,0,0,50.4,22.3,318.4,1006.5,2,3.5,304.6,26.2,10,15,2022-04-25T06:14:42,2022-04-25T18:58:56,0.8,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-26,34.4,27.8,31.1,42.3,30.9,36.4,23.6,64.8,0,0,0,,0,0,43.9,22.3,268.1,1007.5,18.3,3.7,304.1,26.1,10,15,2022-04-26T06:14:03,2022-04-26T18:59:15,0.84,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-27,36.4,27.7,32.4,46.7,30.9,36.6,21.8,55.9,0,0,0,,0,0,49,21.8,306.5,1005.8,26.5,3.8,304.8,26.2,10,30,2022-04-27T06:13:26,2022-04-27T18:59:33,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-28,35.7,29.1,31.9,46.7,31.7,38.6,24.4,65.6,0,0,0,,0,0,41,17.8,257.1,1006.6,29.3,3.7,305.7,26.3,10,30,2022-04-28T06:12:48,2022-04-28T18:59:52,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-29,33.5,29.8,31.2,46.4,37.1,40.3,26.6,76.7,0,0,0,,0,0,32.4,20.5,228.6,1008.5,34.8,3.6,300.4,25.9,10,75,2022-04-29T06:12:12,2022-04-29T19:00:12,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-04-30,33.7,27.8,30.8,41.2,32.2,37.6,25.2,73.1,0,0,0,,0,0,31.7,20.5,248.7,1006.8,10.5,3.7,305.4,26.4,10,75,2022-04-30T06:11:36,2022-04-30T19:00:31,0.98,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-01,33.3,28.4,30.6,43.7,33.7,38.3,26,77,0,0,0,,0,0,31.7,22.3,243,1006,39.8,3.6,300.5,25.9,10,100,2022-05-01T06:11:01,2022-05-01T19:00:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-02,33.9,28.4,30.7,44.3,34.7,38.2,25.8,75.5,0,0,0,,0,0,31.7,19.9,238.9,1006,47.8,3.6,299.1,25.8,10,100,2022-05-02T06:10:27,2022-05-02T19:01:11,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-03,33.2,29,30.8,42.9,34.6,38.2,25.7,74.8,0,0,0,,0,0,33.5,19.8,262.3,1006.9,44.9,3.7,298.6,25.7,10,75,2022-05-03T06:09:54,2022-05-03T19:01:31,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-04,33,28.2,30.7,40.1,32.3,37,24.8,71.4,0,0,0,,0,0,26.3,23,282.4,1007.8,32.4,3.7,304.3,26.3,10,60,2022-05-04T06:09:22,2022-05-04T19:01:52,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-05,33.1,28.3,30.5,41.2,32.6,37,25.1,73,0,0,0,,0,0,27,23,290.7,1007.8,34.1,3.7,304.9,26.2,10,30,2022-05-05T06:08:50,2022-05-05T19:02:13,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-06,33.3,28.4,30.5,41.1,33.2,37.3,25.3,74.4,0,0,0,,0,0,37.1,19.4,292.9,1007.1,28.3,3.5,304,26.2,10,30,2022-05-06T06:08:20,2022-05-06T19:02:34,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-07,33.3,27.6,30.7,44.2,32.5,38.2,25.9,76.1,0,0,0,,0,0,33.5,21.1,294.3,1006.6,26.6,3.2,302.3,25.9,10,15,2022-05-07T06:07:50,2022-05-07T19:02:55,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-08,34.1,27.6,30.8,46.6,31.5,38.6,25.9,75.6,0,0,0,,0,0,40,19.9,296.6,1004.7,13.7,3.3,301,25.9,10,30,2022-05-08T06:07:21,2022-05-08T19:03:16,0.24,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-09,32.8,28.5,30.6,44.4,34.2,38.8,26.4,78.6,0,0,0,,0,0,35.3,18.4,287.6,1003.8,50.6,3.7,269.5,23.2,9,30,2022-05-09T06:06:53,2022-05-09T19:03:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-10,32.8,29.6,30.6,41,36.1,38.3,25.9,76.2,0,0,0,,0,0,33.5,25.9,282.7,1003.6,69.8,3.5,280.5,24.1,9,30,2022-05-10T06:06:27,2022-05-10T19:04:00,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-11,32.5,28.8,30.4,42.3,34.4,38,26,77.6,0,0,0,,0,0,33.5,20.5,256.4,1003.4,65.1,3.5,252.9,21.8,8,60,2022-05-11T06:06:01,2022-05-11T19:04:22,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-12,33.2,29,30.7,43.7,35.6,38.1,25.7,75.2,0,0,0,rain,0,0,33.5,18.7,247,1004.4,64.1,3.3,262.6,22.7,9,60,2022-05-12T06:05:35,2022-05-12T19:04:44,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-13,32.8,29,30.8,40.1,34.6,37.5,25.1,72.2,0,0,0,rain,0,0,20.5,19.9,240.2,1004,52.5,3.4,267.4,23.1,9,8,2022-05-13T06:05:11,2022-05-13T19:05:07,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-14,33,29,30.7,41.7,34.2,37.1,24.9,71.9,0,0,0,rain,0,0,17.6,19.3,238.3,1004.6,48.8,3.7,241.6,20.8,8,15,2022-05-14T06:04:48,2022-05-14T19:05:29,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-15,33.5,29.8,31,43.3,35.5,38,25.2,71.7,0,0,0,rain,0,0,19.1,19.9,264.7,1005.7,47.1,3.7,253.7,21.9,9,60,2022-05-15T06:04:26,2022-05-15T19:05:52,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-16,33.1,29,30.7,43.5,34.6,38,25.6,74.7,0,0,0,rain,0,0,40.7,19.9,280.1,1005,39.5,3.7,298,25.6,9,38,2022-05-16T06:04:05,2022-05-16T19:06:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-17,33.7,29.4,30.8,40,35,37.2,24.9,71.1,0,0,0,,0,0,33.5,21.1,267.9,1004.1,45.2,3.4,298.6,25.7,9,30,2022-05-17T06:03:45,2022-05-17T19:06:38,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-18,32.7,28.8,30.5,38.8,33.6,36,24.3,70.1,0,0,0,rain,0,0,31.7,19.3,277.4,1004.6,40.5,2.9,296.6,25.5,10,30,2022-05-18T06:03:26,2022-05-18T19:07:01,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-19,32.4,28.5,30.2,39.8,33.2,36.3,24.9,73.8,0,0,0,,0,0,37.1,20.5,272.4,1005,42.4,3.3,280.7,24.1,9,30,2022-05-19T06:03:08,2022-05-19T19:07:24,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-20,32.5,29.5,30.5,43.3,34.7,36.8,24.9,72.3,0,0,0,rain,0,0,21.6,19.4,245,1006.3,64.9,3.2,106.7,9.4,5,30,2022-05-20T06:02:51,2022-05-20T19:07:47,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-21,32.9,29,30.5,42,33.9,36.9,24.9,72.5,0,0,0,rain,0,0,33.5,21.2,238,1005.9,49.9,3.5,225.3,19.5,9,60,2022-05-21T06:02:35,2022-05-21T19:08:10,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-22,33.2,29.4,30.9,43.4,36.1,38.8,25.9,75.1,0.4,100,4.17,rain,0,0,40.7,22.3,240.3,1004.1,51.4,3.6,225,19.6,9,75,2022-05-22T06:02:19,2022-05-22T19:08:34,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-23,33.4,29.9,31.1,45.7,37,39.6,26.3,76,0,0,0,rain,0,0,40.7,20.5,236.3,1003.2,47.5,3.8,264.1,22.9,9,75,2022-05-23T06:02:05,2022-05-23T19:08:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-24,33.4,29.9,31,42.4,36.5,39,26,74.7,0,0,0,rain,0,0,37.1,20.5,252.9,1005.9,50.4,3.7,256.6,22.1,8,60,2022-05-24T06:01:52,2022-05-24T19:09:20,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-25,34,29.9,31,44.9,36.5,38.4,25.6,73.2,0,0,0,rain,0,0,31.7,20.5,262.2,1008,43.7,3.8,301.3,25.9,10,30,2022-05-25T06:01:40,2022-05-25T19:09:44,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-26,33.1,29.2,30.9,42.6,35.4,37.4,24.8,70.1,0,0,0,rain,0,0,37.1,23.5,266.6,1007.7,46,3.9,207.8,18,9,30,2022-05-26T06:01:29,2022-05-26T19:10:07,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-27,34.2,29.8,31.1,43.6,35.1,37.6,24.8,69.5,0,0,0,rain,0,0,35.3,22.3,255.3,1007.4,48.3,4,254,22,9,60,2022-05-27T06:01:20,2022-05-27T19:10:30,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-28,33.2,29.7,31,40.7,35.1,37.4,24.7,69.3,0.1,100,4.17,rain,0,0,40.7,19.9,248.5,1006.7,51,4.1,257.9,22.4,9,60,2022-05-28T06:01:11,2022-05-28T19:10:53,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-29,33.8,30,31.1,41.2,35.6,37.6,24.8,69.5,0,0,0,rain,0,0,35.3,21.2,250.8,1006.7,51.1,3.9,277,23.8,9,60,2022-05-29T06:01:03,2022-05-29T19:11:16,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
"Mumbai, MH, India",2022-05-30,33.2,29.6,30.9,39.9,35,37.4,24.8,70,0,0,0,rain,0,0,33.5,23.5,262.3,1006.3,50.2,4,256.8,22,9,30,2022-05-30T06:00:56,2022-05-30T19:11:39,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
